1 0.1 0.291457
0.977823 0.11176 0.32225
0.979396 0.0868888 0.254438
1 0.1 0.291457



0.943868 0.018731 0.0576137
0.962361 0.0383368 0.115388
0.941411 0.0404575 0.123922
0.943868 0.018731 0.0576137



0.884137 0.0819875 0.264928
0.904701 0.097105 0.29922
0.87877 0.109675 0.351547
0.884137 0.0819875 0.264928



0.870268 0.022455 0.085083
0.875 0 3.10642e-32
0.892066 0.0271945 0.09371
0.870268 0.022455 0.085083



0.906936 0.141413 0.410824
0.914706 0.118256 0.35092
0.932811 0.133009 0.382128
0.906936 0.141413 0.410824



0.930176 0.178093 0.487467
0.909869 0.18276 0.501277
0.92709 0.157783 0.442481
0.930176 0.178093 0.487467



0.869585 0.169233 0.487236
0.85249 0.151731 0.462289
0.877478 0.141619 0.426775
0.869585 0.169233 0.487236



0.884013 0.0511651 0.176375
0.892066 0.0271945 0.09371
0.908786 0.0440888 0.142375
0.884013 0.0511651 0.176375



0.906936 0.141413 0.410824
0.932811 0.133009 0.382128
0.92709 0.157783 0.442481
0.906936 0.141413 0.410824



0.932487 0.105728 0.312144
0.914706 0.118256 0.35092
0.904701 0.097105 0.29922
0.932487 0.105728 0.312144



0.932487 0.105728 0.312144
0.932811 0.133009 0.382128
0.914706 0.118256 0.35092
0.932487 0.105728 0.312144



0.955464 0.0978489 0.286343
0.954903 0.122056 0.350519
0.932487 0.105728 0.312144
0.955464 0.0978489 0.286343



0.955464 0.0978489 0.286343
0.977823 0.11176 0.32225
0.954903 0.122056 0.350519
0.955464 0.0978489 0.286343



1 0.075 0.221314
0.979396 0.0868888 0.254438
0.978061 0.0601436 0.178463
1 0.075 0.221314



1 0.075 0.221314
1 0.1 0.291457
0.979396 0.0868888 0.254438
1 0.075 0.221314



1 0.1 0.291457
1 0.125 0.358771
0.977823 0.11176 0.32225
1 0.1 0.291457



0.977307 0.136564 0.386617
1 0.125 0.358771
1 0.15 0.422854
0.977307 0.136564 0.386617



0.954903 0.122056 0.350519
0.977307 0.136564 0.386617
0.95398 0.147441 0.414047
0.954903 0.122056 0.350519



0.977823 0.11176 0.32225
1 0.125 0.358771
0.977307 0.136564 0.386617
0.977823 0.11176 0.32225



0.87877 0.109675 0.351547
0.893368 0.123181 0.374235
0.877478 0.141619 0.426775
0.87877 0.109675 0.351547



0.931629 0.0804715 0.24298
0.927773 0.0561217 0.173414
0.95201 0.0588881 0.176978
0.931629 0.0804715 0.24298



0.977372 0.161882 0.448788
0.95398 0.147441 0.414047
0.977307 0.136564 0.386617
0.977372 0.161882 0.448788



1 0.2 0.54042
0.978792 0.189348 0.512351
