0.986322 0.111597 2.50857
0.973151 0.107727 2.48605
0.98746 0.0984078 2.51305
0.986322 0.111597 2.50857



0.94715 0.103765 2.43962
0.933568 0.105362 2.4138
0.936355 0.089996 2.42227
0.94715 0.103765 2.43962



0.958185 0.113692 2.45817
0.94715 0.103765 2.43962
0.962475 0.0990089 2.46858
0.958185 0.113692 2.45817



0.958185 0.113692 2.45817
0.942482 0.119477 2.42855
0.94715 0.103765 2.43962
0.958185 0.113692 2.45817



0.919955 0.136644 2.38514
0.90542 0.141547 2.35823
0.909099 0.125453 2.36502
0.919955 0.136644 2.38514



0.932204 0.148905 2.40707
0.919955 0.136644 2.38514
0.933691 0.13301 2.41084
0.932204 0.148905 2.40707



0.932204 0.148905 2.40707
0.916983 0.152164 2.37901
0.919955 0.136644 2.38514
0.932204 0.148905 2.40707



0.922609 0.107485 2.39231
0.918383 0.0952758 2.3862
0.933568 0.105362 2.4138
0.922609 0.107485 2.39231



0.924706 0.120724 2.395
0.922609 0.107485 2.39231
0.933568 0.105362 2.4138
0.924706 0.120724 2.395



0.911219 0.110501 2.36916
0.90159 0.0989162 2.35093
0.918383 0.0952758 2.3862
0.911219 0.110501 2.36916



0.919955 0.136644 2.38514
0.909099 0.125453 2.36502
0.924706 0.120724 2.395
0.919955 0.136644 2.38514



0.90159 0.0989162 2.35093
0.904606 0.0842681 2.361
0.918383 0.0952758 2.3862
0.90159 0.0989162 2.35093



0.906933 0.0255313 2.39039
0.897546 0.0380755 2.36699
0.891576 0.0263887 2.36113
0.906933 0.0255313 2.39039



0.925373 0 2.43654
0.920117 0.0158352 2.4193
0.910448 0 2.40934
0.925373 0 2.43654



0.920117 0.0158352 2.4193
0.921128 0.0293006 2.41505
0.906933 0.0255313 2.39039
0.920117 0.0158352 2.4193



0.940299 0 2.4632
0.935814 0.0142178 2.44853
0.925373 0 2.43654
0.940299 0 2.4632



0.922341 0.0819872 2.39741
0.936585 0.0742637 2.42693
0.936355 0.089996 2.42227
0.922341 0.0819872 2.39741



0.933568 0.105362 2.4138
0.918383 0.0952758 2.3862
0.936355 0.089996 2.42227
0.933568 0.105362 2.4138



0.922341 0.0819872 2.39741
0.910867 0.0734396 2.37758
0.924214 0.0678567 2.40551
0.922341 0.0819872 2.39741



0.922406 0.0532823 2.40745
0.937031 0.0598801 2.43238
0.924214 0.0678567 2.40551
0.922406 0.0532823 2.40745



0.959491 0.0320681 2.48314
0.947663 0.0252528 2.46489
0.960262 0.0202969 2.48917
0.959491 0.0320681 2.48314



0.973473 0.0258933 2.50984
0.959491 0.0320681 2.48314
0.960262 0.0202969 2.48917
0.973473 0.0258933 2.50984



0.966725 0.0414634 2.49239
0.950679 0.0409912 2.46407
0.959491 0.0320681 2.48314
0.966725 0.0414634 2.49239



0.952363 0.0669211 2.45833
0.949398 0.0538986 2.45714
0.962347 0.0544106 2.48022
0.952363 0.0669211 2.45833



0.937641 0.0453526 2.43879
0.935588 0.0298417 2.44126
0.950679 0.0409912 2.46407
0.937641 0.0453526 2.43879



0.935588 0.0298417 2.44126
0.937641 0.0453526 2.43879
0.925746 0.0413764 2.41844
0.935588 0.0298417 2.44126



0.947663 0.0252528 2.46489
0.935588 0.0298417 2.44126
0.935814 0.0142178 2.44853
0.947663 0.0252528 2.46489



0.949976 0.0111108 2.4751
0.947663 0.0252528 2.46489
0.935814 0.0142178 2.44853
0.949976 0.0111108 2.4751



0.966725 0.0414634 2.49239
0.973473 0.0258933 2.50984
0.978787 0.0396121 2.51402
0.966725 0.0414634 2.49239



0.947663 0.0252528 2.46489
0.950679 0.0409912 2.46407
0.935588 0.0298417 2.44126
0.947663 0.0252528 2.46489



0.966725 0.0414634 2.49239
0.959491 0.0320681 2.48314
0.973473 0.0258933 2.50984
0.966725 0.0414634 2.49239



0.922609 0.107485 2.39231
0.924706 0.120724 2.395
0.911219 0.110501 2.36916
0.922609 0.107485 2.39231



0.94854 0.0792306 2.44779
0.951979 0.0912311 2.45115
0.936355 0.089996 2.42227
0.94854 0.0792306 2.44779



0.942482 0.119477 2.42855
0.924706 0.120724 2.395
0.933568 0.105362 2.4138
0.942482 0.119477 2.42855



0.94715 0.103765 2.43962
0.942482 0.119477 2.42855
0.933568 0.105362 2.4138
0.94715 0.103765 2.43962



0.973151 0.107727 2.48605
0.958185 0.113692 2.45817
0.962475 0.0990089 2.46858
0.973151 0.107727 2.48605



0.959364 0.126614 2.45846
0.948182 0.132587 2.43749
0.942482 0.119477 2.42855
0.959364 0.126614 2.45846



0.973079 0.122131 2.48357
0.959364 0.126614 2.45846
0.958185 0.113692 2.45817
0.973079 0.122131 2.48357



0.972021 0.136925 2.47979
0.98431 0.133532 2.50176
0.986558 0.145072 2.50434
0.972021 0.136925 2.47979



0.959364 0.126614 2.45846
0.972021 0.136925 2.47979
0.959518 0.140596 2.45717
0.959364 0.126614 2.45846



0.973079 0.122131 2.48357
0.98431 0.133532 2.50176
0.972021 0.136925 2.47979
0.973079 0.122131 2.48357



0.948182 0.132587 2.43749
0.933691 0.13301 2.41084
0.942482 0.119477 2.42855
0.948182 0.132587 2.43749



0.888002 0.0489004 2.3439
0.884947 0.0620892 2.33184
0.871139 0.0505049 2.31124
0.888002 0.0489004 2.3439



0.904606 0.0842681 2.361
0.90159 0.0989162 2.35093
0.888623 0.0896768 2.32224
0.904606 0.0842681 2.361



0.899234 0.0670809 2.35711
0.904606 0.0842681 2.361
0.890447 0.0761081 2.33516
0.899234 0.0670809 2.35711



0.899234 0.0670809 2.35711
0.910867 0.0734396 2.37758
0.904606 0.0842681 2.361
0.899234 0.0670809 2.35711



0.884947 0.0620892 2.33184
0.899234 0.0670809 2.35711
0.890447 0.0761081 2.33516
0.884947 0.0620892 2.33184



0.884947 0.0620892 2.33184
0.902826 0.0523928 2.37063
0.899234 0.0670809 2.35711
0.884947 0.0620892 2.33184



0.912186 0.0606995 2.38506
0.924214 0.0678567 2.40551
0.910867 0.0734396 2.37758
0.912186 0.0606995 2.38506



0.904606 0.0842681 2.361
0.910867 0.0734396 2.37758
0.922341 0.0819872 2.39741
0.904606 0.0842681 2.361



0.897597 0.114028 2.33979
0.911219 0.110501 2.36916
0.909099 0.125453 2.36502
0.897597 0.114028 2.33979



0.962347 0.0544106 2.48022
0.96926 0.0667238 2.48876
0.952363 0.0669211 2.45833
0.962347 0.0544106 2.48022



0.96926 0.0667238 2.48876
0.976679 0.0777678 2.49886
0.962892 0.0811934 2.4734
0.96926 0.0667238 2.48876



0.976575 0.0539437 2.50546
0.96926 0.0667238 2.48876
0.962347 0.0544106 2.48022
0.976575 0.0539437 2.50546



0.976575 0.0539437 2.50546
0.986492 0.0666361 2.51898
0.96926 0.0667238 2.48876
0.976575 0.0539437 2.50546



0.966725 0.0414634 2.49239
0.976575 0.0539437 2.50546
0.962347 0.0544106 2.48022
0.966725 0.0414634 2.49239



0.989048 0.0505005 2.52811
1 0.0597015 2.5441
0.986492 0.0666361 2.51898
0.989048 0.0505005 2.52811



0.988201 0.0833727 2.51764
0.975295 0.0922456 2.49297
0.976679 0.0777678 2.49886
0.988201 0.0833727 2.51764



0.949976 0.0111108 2.4751
0.960262 0.0202969 2.48917
0.947663 0.0252528 2.46489
0.949976 0.0111108 2.4751



0.940299 0 2.4632
0.949976 0.0111108 2.4751
0.935814 0.0142178 2.44853
0.940299 0 2.4632



0.955224 0 2.48933
0.965599 0.0110262 2.5023
0.949976 0.0111108 2.4751
0.955224 0 2.48933



0.955224 0 2.48933
0.970149 0 2.51491
0.965599 0.0110262 2.5023
0.955224 0 2.48933



0.98431 0.133532 2.50176
0.987869 0.123306 2.50936
1 0.134328 2.52873
0.98431 0.133532 2.50176



0.975295 0.0922456 2.49297
0.973151 0.107727 2.48605
0.962475 0.0990089 2.46858
0.975295 0.0922456 2.49297



0.986322 0.111597 2.50857
1 0.119403 2.53091
0.987869 0.123306 2.50936
0.986322 0.111597 2.50857



0.98746 0.0984078 2.51305
0.973151 0.107727 2.48605
0.975295 0.0922456 2.49297
0.98746 0.0984078 2.51305



1 0.119403 2.53091
0.986322 0.111597 2.50857
1 0.104478 2.53354
1 0.119403 2.53091



0.987869 0.123306 2.50936
0.973079 0.122131 2.48357
0.986322 0.111597 2.50857
0.987869 0.123306 2.50936



1 0.134328 2.52873
0.987869 0.123306 2.50936
1 0.119403 2.53091
1 0.134328 2.52873



0.973079 0.122131 2.48357
0.973151 0.107727 2.48605
0.986322 0.111597 2.50857
0.973079 0.122131 2.48357



0.98431 0.133532 2.50176
0.973079 0.122131 2.48357
0.987869 0.123306 2.50936
0.98431 0.133532 2.50176



1 0.149254 2.52699
0.986558 0.145072 2.50434
1 0.134328 2.52873
1 0.149254 2.52699



0.972519 0.151121 2.47927
0.959518 0.140596 2.45717
0.972021 0.136925 2.47979
0.972519 0.151121 2.47927



0.972519 0.151121 2.47927
0.958281 0.152377 2.45396
0.959518 0.140596 2.45717
0.972519 0.151121 2.47927



0.973473 0.0258933 2.50984
0.978834 0.0115961 2.52464
0.987789 0.0216094 2.53584
0.973473 0.0258933 2.50984



0.949976 0.0111108 2.4751
0.965599 0.0110262 2.5023
0.960262 0.0202969 2.48917
0.949976 0.0111108 2.4751



0.970149 0 2.51491
0.978834 0.0115961 2.52464
0.965599 0.0110262 2.5023
0.970149 0 2.51491



0.880773 0.130245 2.31605
0.891458 0.144308 2.33263
0.877451 0.143646 2.30693
0.880773 0.130245 2.31605



0.873134 0.0985317 2.3174
0.887124 0.103067 2.31575
0.882989 0.115488 2.31651
0.873134 0.0985317 2.3174



0.909099 0.125453 2.36502
0.90542 0.141547 2.35823
0.894639 0.128611 2.33943
0.909099 0.125453 2.36502



0.924706 0.120724 2.395
0.909099 0.125453 2.36502
0.911219 0.110501 2.36916
0.924706 0.120724 2.395



0.90542 0.141547 2.35823
0.891458 0.144308 2.33263
0.894639 0.128611 2.33943
0.90542 0.141547 2.35823



0.888002 0.0489004 2.3439
0.871139 0.0505049 2.31124
0.880711 0.0384625 2.33488
0.888002 0.0489004 2.3439



0.884947 0.0620892 2.33184
0.890447 0.0761081 2.33516
0.87735 0.0791707 2.30807
0.884947 0.0620892 2.33184



0.902826 0.0523928 2.37063
0.884947 0.0620892 2.33184
0.888002 0.0489004 2.3439
0.902826 0.0523928 2.37063



0.902826 0.0523928 2.37063
0.912186 0.0606995 2.38506
0.899234 0.0670809 2.35711
0.902826 0.0523928 2.37063



0.911949 0.040613 2.393
0.922406 0.0532823 2.40745
0.902826 0.0523928 2.37063
0.911949 0.040613 2.393



0.924214 0.0678567 2.40551
0.936585 0.0742637 2.42693
0.922341 0.0819872 2.39741
0.924214 0.0678567 2.40551



0.922406 0.0532823 2.40745
0.924214 0.0678567 2.40551
0.912186 0.0606995 2.38506
0.922406 0.0532823 2.40745



0.902826 0.0523928 2.37063
0.922406 0.0532823 2.40745
0.912186 0.0606995 2.38506
0.902826 0.0523928 2.37063



0.925746 0.0413764 2.41844
0.937641 0.0453526 2.43879
0.922406 0.0532823 2.40745
0.925746 0.0413764 2.41844



0.937031 0.0598801 2.43238
0.936585 0.0742637 2.42693
0.924214 0.0678567 2.40551
0.937031 0.0598801 2.43238



0.884947 0.0620892 2.33184
0.87735 0.0791707 2.30807
0.868472 0.0661772 2.29893
0.884947 0.0620892 2.33184



0.899234 0.0670809 2.35711
0.912186 0.0606995 2.38506
0.910867 0.0734396 2.37758
0.899234 0.0670809 2.35711



0.897546 0.0380755 2.36699
0.902826 0.0523928 2.37063
0.888002 0.0489004 2.3439
0.897546 0.0380755 2.36699



0.897546 0.0380755 2.36699
0.911949 0.040613 2.393
0.902826 0.0523928 2.37063
0.897546 0.0380755 2.36699



0.888623 0.0896768 2.32224
0.87735 0.0791707 2.30807
0.890447 0.0761081 2.33516
0.888623 0.0896768 2.32224



0.940299 0 2.4632
0.955224 0 2.48933
0.949976 0.0111108 2.4751
0.940299 0 2.4632



0.942482 0.119477 2.42855
0.933691 0.13301 2.41084
0.924706 0.120724 2.395
0.942482 0.119477 2.42855



0.958185 0.113692 2.45817
0.959364 0.126614 2.45846
0.942482 0.119477 2.42855
0.958185 0.113692 2.45817



0.947949 0.159865 2.43502
0.941495 0.171017 2.42293
0.930548 0.162789 2.40339
0.947949 0.159865 2.43502



0.944658 0.144662 2.43003
0.947949 0.159865 2.43502
0.932204 0.148905 2.40707
0.944658 0.144662 2.43003



0.958281 0.152377 2.45396
0.967827 0.164644 2.4701
0.947949 0.159865 2.43502
0.958281 0.152377 2.45396



0.959518 0.140596 2.45717
0.958281 0.152377 2.45396
0.944658 0.144662 2.43003
0.959518 0.140596 2.45717



0.959364 0.126614 2.45846
0.959518 0.140596 2.45717
0.948182 0.132587 2.43749
0.959364 0.126614 2.45846



0.959364 0.126614 2.45846
0.973079 0.122131 2.48357
0.972021 0.136925 2.47979
0.959364 0.126614 2.45846



0.972519 0.151121 2.47927
0.985142 0.15863 2.50068
0.967827 0.164644 2.4701
0.972519 0.151121 2.47927



1 0.164179 2.5257
0.984537 0.171719 2.49881
0.985142 0.15863 2.50068
1 0.164179 2.5257



1 0.164179 2.5257
1 0.179104 2.52485
0.984537 0.171719 2.49881
1 0.164179 2.5257



0.873134 0.0985317 2.3174
0.863623 0.081385 2.28241
0.87735 0.0791707 2.30807
0.873134 0.0985317 2.3174



0.897597 0.114028 2.33979
0.909099 0.125453 2.36502
0.894639 0.128611 2.33943
0.897597 0.114028 2.33979



0.830731 0.112544 2.22448
0.831676 0.09926 2.22792
0.843914 0.0992623 2.2549
0.830731 0.112544 2.22448



0.820935 0.1447 2.21293
0.829307 0.129125 2.21487
0.833825 0.146521 2.21639
0.820935 0.1447 2.21293



0.884947 0.0620892 2.33184
0.868472 0.0661772 2.29893
0.871139 0.0505049 2.31124
0.884947 0.0620892 2.33184



0.873134 0.0985317 2.3174
0.87735 0.0791707 2.30807
0.888623 0.0896768 2.32224
0.873134 0.0985317 2.3174



0.863623 0.081385 2.28241
0.868472 0.0661772 2.29893
0.87735 0.0791707 2.30807
0.863623 0.081385 2.28241



0.847342 0.0827859 2.25913
0.852687 0.0686055 2.27
0.863623 0.081385 2.28241
0.847342 0.0827859 2.25913



0.857822 0.108006 2.29824
0.843319 0.116883 2.24515
0.843914 0.0992623 2.2549
0.857822 0.108006 2.29824



0.831205 0.0855385 2.22651
0.836746 0.0699536 2.23965
0.847342 0.0827859 2.25913
0.831205 0.0855385 2.22651



0.858713 0.0939035 2.28612
0.847342 0.0827859 2.25913
0.863623 0.081385 2.28241
0.858713 0.0939035 2.28612



0.830731 0.112544 2.22448
0.843319 0.116883 2.24515
0.829307 0.129125 2.21487
0.830731 0.112544 2.22448



0.819562 0.100392 2.20266
0.830731 0.112544 2.22448
0.815748 0.117553 2.20147
0.819562 0.100392 2.20266



0.819562 0.100392 2.20266
0.831205 0.0855385 2.22651
0.831676 0.09926 2.22792
0.819562 0.100392 2.20266



0.825436 0.040511 2.22692
0.811171 0.0382138 2.19936
0.822202 0.0264259 2.22628
0.825436 0.040511 2.22692



0.83863 0.0282413 2.25821
0.825436 0.040511 2.22692
0.822202 0.0264259 2.22628
0.83863 0.0282413 2.25821



0.83845 0.0426372 2.25187
0.829391 0.0558893 2.22889
0.825436 0.040511 2.22692
0.83845 0.0426372 2.25187



0.817371 0.0841017 2.19621
0.807136 0.0912196 2.17292
0.806375 0.0738667 2.16944
0.817371 0.0841017 2.19621



0.831205 0.0855385 2.22651
0.817371 0.0841017 2.19621
0.820662 0.0695467 2.20582
0.831205 0.0855385 2.22651



0.852687 0.0686055 2.27
0.847342 0.0827859 2.25913
0.836746 0.0699536 2.23965
0.852687 0.0686055 2.27



0.843914 0.0992623 2.2549
0.858713 0.0939035 2.28612
0.857822 0.108006 2.29824
0.843914 0.0992623 2.2549



0.831205 0.0855385 2.22651
0.843914 0.0992623 2.2549
0.831676 0.09926 2.22792
0.831205 0.0855385 2.22651



0.847342 0.0827859 2.25913
0.858713 0.0939035 2.28612
0.843914 0.0992623 2.2549
